Ano;Mês;Natureza Jurídica - Código;Natureza Jurídica - Nome;II;IE;IPI;IRPF;IRPJ;IRRF;IOF;ITR;Cofins;Pis/Pasep;CSLL;Cide;Contribuição Previdenciária;CPSSS;Pagamento Unificado;Outras Receitas Administradas;Receitas Não Administradas;;;;;
2024;Mar;104;ÓRGÃO PÚBLICO DO PODER LEGISLATIVO FEDERAL;0;0;0;0;12.621,69;143.562.221,83;0;0;24.505,68;5.305,35;13.425,79;4.016,66;42.510.054,32;110.329.650,08;8.355.263,17;0;41.441,93;;;;;
2024;Mar;105;ÓRGÃO PÚBLICO DO PODER LEGISLATIVO ESTADUAL OU DO DISTRITO FEDERAL;0;0;0;0;0;4.314,98;0;0;0;122.774,64;0;0;135.467.635,67;14.044,15;3.730,80;22.624,89;0;;;;;
2024;Mar;106;ÓRGÃO PÚBLICO DO PODER LEGISLATIVO MUNICIPAL;0;0;0;0;9.486,83;285.281,71;0;0;20.654,07;57.751,95;6.887,33;0;226.471.755,93;0;6.228,22;160.038,61;60.676,91;;;;;
2024;Mar;107;ÓRGÃO PÚBLICO DO PODER JUDICIÁRIO FEDERAL;0;0;0;0;190.244,46;567.509.533,89;0;0;271.747,83;62.615,51;121.450,53;0;29.206.515,22;724.240.753,78;47.494.343,94;543.908,72;5.555.859,80;;;;;
2024;Mar;108;ÓRGÃO PÚBLICO DO PODER JUDICIÁRIO ESTADUAL;0;0;0;0;0;3.025.865,87;0;0;0;307.787,89;0;0;104.891.064,71;18.881,61;0;250;89.808,84;;;;;
2024;Mar;110;AUTARQUIA FEDERAL;0;0;42,42;0;1.572.562,46;822.932.513,67;0;0;2.200.408,94;14.734.161,92;889.385,89;193.209,46;150.390.879,57;1.119.044.363,30;124.668.187,30;706.019,11;78.977.615,96;;;;;
2024;Mar;111;AUTARQUIA ESTADUAL OU DO DISTRITO FEDERAL;0;0;0;0;0;159.271,30;0;12,55;57.683,18;78.931.506,85;17.995,99;23.279,28;282.827.778,72;0;510.318,07;71.579,12;2.175.864,44;;;;;
2024;Mar;112;AUTARQUIA MUNICIPAL;0;0;0;0;534,03;72.930,35;7.164,67;0;542.983,23;46.782.916,47;66.890,95;0;117.421.681,12;0;54.084,10;120.971,52;237.665,21;;;;;
2024;Mar;113;FUNDAÇÃO PÚBLICA DE DIREITO PÚBLICO FEDERAL;0;0;0;0;54.875,98;201.154.712,69;0;0;53.796,11;9.425.797,47;37.763,87;0;33.212.077,08;277.698.521,41;27.341.985,41;333.211,24;620.544,35;;;;;
2024;Mar;114;FUNDAÇÃO PÚBLICA DE DIREITO PÚBLICO ESTADUAL OU DO DISTRITO FEDERAL;0;0;0;0;0;25.706,88;0;0;3.440,20;6.177.655,37;0;0;94.496.999,00;632,5;608.250,64;58.407,88;370.214,19;;;;;
2024;Mar;115;FUNDAÇÃO PÚBLICA DE DIREITO PÚBLICO MUNICIPAL;0;0;0;0;518,4;100.556,26;0;0;13.808,14;2.562.753,43;206,77;0;40.065.260,65;0;165.269,11;32.984,32;202.317,35;;;;;
2024;Mar;116;ÓRGÃO PÚBLICO AUTÔNOMO FEDERAL;0;0;0;0;68.846,66;93.334.472,77;0;0;59.519,16;18.250,18;26.045,35;0;7.824.761,62;103.113.622,69;4.071.224,45;1.064,85;25.324.554,95;;;;;
2024;Mar;117;ÓRGÃO PÚBLICO AUTÔNOMO ESTADUAL OU DO DISTRITO FEDERAL;0;0;0;0;0;21.520,42;0;0;0;18.057,49;0;0;33.666.697,16;0;0;250;0;;;;;
2024;Mar;118;ÓRGÃO PÚBLICO AUTÔNOMO MUNICIPAL;0;0;0;0;0;1.386,13;0;0;0;27.314,65;0;0;749.296,44;0;0;2.709,00;0;;;;;
2024;Mar;121;CONSÓRCIO PÚBLICO DE DIREITO PÚBLICO (ASSOCIAÇÃO PÚBLICA);0;0;0;0;33.677,45;367.311,03;0;0;83.296,39;1.423.137,94;27.763,04;0;26.567.472,55;0;180.150,32;77.300,28;34.790,73;;;;;
2024;Mar;122;CONSÓRCIO PÚBLICO DE DIREITO PRIVADO;0;0;0;0;103.578,13;1.505.936,50;0;0;237.143,66;235.360,37;79.302,56;0;3.493.526,31;0;37.054,75;1.443,03;0;;;;;
2024;Mar;123;ESTADO OU DISTRITO FEDERAL;0;0;0;0;76.418,09;8.536,26;0;0;1.757,88;532.507.804,10;10.829,35;0;103.269.149,64;14.416,30;10.206.954,21;166.675,40;1.353.035,13;;;;;
2024;Mar;124;MUNICÍPIO;0;0;0;0;162.051,25;246.982,44;11,21;4.580,26;231.286,22;752.408.677,73;36.647,69;0;2.882.649.480,32;0;4.275.248,67;6.524.653,96;17.743.229,12;;;;;
2024;Mar;125;FUNDAÇÃO PÚBLICA DE DIREITO PRIVADO FEDERAL;0;0;0;0;0;32.783,94;7.313.795,68;0;2.151,13;466,07;717,05;0;432.655,29;0;307.543,96;15.770,42;0;;;;;
2024;Mar;126;FUNDAÇÃO PÚBLICA DE DIREITO PRIVADO ESTADUAL OU DO DISTRITO FEDERAL;0;0;0;0;232.270,28;2.835.235,49;0;0;53.227,60;556.145,18;10.146,28;0;31.325.092,66;0;118.495,03;85,72;71.182,16;;;;;
2024;Mar;127;FUNDAÇÃO PÚBLICA DE DIREITO PRIVADO MUNICIPAL;0;0;0;0;497.880,29;5.581.771,69;0;0;2.603.863,39;1.288.393,80;859.144,19;0;34.796.995,38;0;459.856,17;24.142,85;226.180,59;;;;;
2024;Mar;128;FUNDO PÚBLICO DA ADMINISTRAÇÃO INDIRETA FEDERAL;0;0;0;0;0;671.227.734,40;0;0;0;0;0;0;17.675.540,58;0;0;0;33.690,57;;;;;
2024;Mar;129;FUNDO PÚBLICO DA ADMINISTRAÇÃO INDIRETA ESTADUAL OU DO DISTRITO FEDERAL;0;0;0;0;0;270.200,69;0;0;0;0;0;0;3.485,90;0;0;0;0;;;;;
2024;Mar;130;FUNDO PÚBLICO DA ADMINISTRAÇÃO INDIRETA MUNICIPAL;0;0;0;0;102,11;272,24;0;0;0;561.936,87;0;0;3.416,31;0;0;250;0;;;;;
2024;Mar;131;FUNDO PÚBLICO DA ADMINISTRAÇÃO DIRETA FEDERAL;0;0;0;0;2.447,55;89.439,00;0;0;17.834,80;3.864,22;5.944,94;0;363.752,21;38.151.393,11;1.431.267,12;0;14.968.264,60;;;;;
2024;Mar;132;FUNDO PÚBLICO DA ADMINISTRAÇÃO DIRETA ESTADUAL OU DO DISTRITO FEDERAL;0;0;0;0;0;0;0;0;2.765,13;2.394.385,52;2.644,28;0;65.303.559,25;0;36.475,52;264.944,03;0;;;;;
2024;Mar;133;FUNDO PÚBLICO DA ADMINISTRAÇÃO DIRETA MUNICIPAL;0;0;0;0;274,3;166.642,89;4.088,15;0;3.444,11;4.793.663,99;1.148,03;0;144.343.988,09;0;254.439,17;135.623,60;1.719.400,76;;;;;
2024;Mar;201;EMPRESA PÚBLICA;75.428.596,25;0;369.666,79;0;223.456.381,56;1.178.123.662,00;243.185.560,21;849,01;438.042.025,89;77.209.435,34;139.223.822,39;1.584.351,55;1.338.189.579,34;31.511.852,50;222.098.130,99;667.411.566,97;59.200.396,25;;;;;
2024;Mar;203;SOCIEDADE DE ECONOMIA MISTA;16.718.900,06;0;4.665.222,18;14.689.009,36;2.858.764.252,75;1.693.751.331,90;546.919.699,85;842.796,41;3.235.364.133,62;680.384.215,22;1.279.840.360,81;186.745.320,29;2.212.499.569,80;9.574.626,40;816.601.953,80;259.088.967,15;3.424.200.664,83;;;;;
2024;Mar;204;SOCIEDADE ANÔNIMA ABERTA;190.392.276,25;0;301.879.547,40;0;1.178.184.846,61;3.991.681.461,68;1.366.999.033,99;302.593,40;2.532.562.574,38;520.094.516,21;688.316.350,56;58.960.589,51;2.746.235.869,88;0;434.062.232,51;48.935.942,32;43.963.962,22;;;;;
2024;Mar;205;SOCIEDADE ANÔNIMA FECHADA;613.170.180,49;5.368,09;704.797.877,61;17.565,76;4.856.925.658,50;10.642.150.656,63;2.626.971.192,21;15.872.876,19;5.394.548.577,48;1.294.185.892,65;2.616.239.262,18;141.694.248,58;6.766.378.597,71;3.700,37;664.821.855,03;233.767.019,94;873.060.783,39;;;;;
2024;Mar;206;SOCIEDADE EMPRESÁRIA LIMITADA;4.174.257.123,30;104.629,01;4.761.701.204,07;132.251,98;9.191.517.794,78;9.353.689.363,78;97.236.382,76;12.503.737,14;16.998.550.132,14;3.682.745.390,96;4.273.338.974,77;601.632.235,27;24.482.871.575,97;112.442,69;1.082.789.117,03;533.110.209,53;1.852.154.642,80;;;;;
2024;Mar;207;SOCIEDADE EMPRESÁRIA EM NOME COLETIVO;1.774,39;0;1.975,57;0;301.597,43;59.826,82;0;1.049,85;475.989,44;99.453,17;163.596,85;0;880.342,51;0;64.465,54;37.887,15;12.816,74;;;;;
2024;Mar;208;SOCIEDADE EMPRESÁRIA EM COMANDITA SIMPLES;0;0;0;0;21.825,91;58.188,38;0;0;114.447,49;22.330,49;17.112,49;0;166.931,06;0;17.778,90;532,04;7.541,09;;;;;
2024;Mar;209;SOCIEDADE EMPRESÁRIA EM COMANDITA POR AÇÕES;0;0;0;0;3.743,61;68.537,50;0;0;45.471,11;8.786,71;2.282,89;0;207.694,14;0;8.466,33;250;17.170,96;;;;;
2024;Mar;210;SOCIEDADE MERCANTIL DE CAPITAL E INDÚSTRIA;0;0;0;0;184,91;0;0;0;0;0;117,27;0;0;0;0;0;2.184,40;;;;;
2024;Mar;212;SOCIEDADE EM CONTA DE PARTICIPAÇÃO;0;0;0;0;44.528,49;3.707,42;2.392,61;0;486.681,28;105.571,62;33.912,71;0;33.312,67;0;1.994.446,14;0;89.699,00;;;;;
2024;Mar;213;EMPRESÁRIO (INDIVIDUAL);4.685.274,84;2.000,00;17.085.247,39;8.532,92;186.707.319,21;66.573.177,62;52.234,33;9.857,55;374.052.697,97;81.238.544,80;129.662.163,39;7.933,60;2.104.771.697,91;0;3.650.746,39;20.455.967,01;16.126.893,13;;;;;
2024;Mar;214;COOPERATIVA;2.972.863,87;0;2.320.675,35;0;102.883.283,32;1.015.655.000,88;427.972.387,92;88.770,11;108.921.882,92;31.533.367,52;56.970.169,21;74.041,15;999.319.797,68;0;108.553.136,45;6.395.984,44;13.337.092,36;;;;;
2024;Mar;215;CONSÓRCIO DE SOCIEDADES;2.257.139,93;0;1.035.403,98;0;740.514,53;24.390.962,54;19.966,45;0;7.409.908,89;1.662.993,44;987.623,64;18.273,96;115.634.986,14;0;9.290.503,61;273.729,54;390.552,86;;;;;
2024;Mar;216;GRUPO DE SOCIEDADES;0;0;0;0;5.142,77;174,43;0;0;0;0;1.201,88;0;0;0;0;100;0;;;;;
2024;Mar;217;ESTABELECIMENTO, NO BRASIL, DE SOCIEDADE ESTRANGEIRA;25.191.883,69;0;434.111,17;0;15.000.510,68;27.090.950,01;315.578,87;0;11.256.318,74;2.263.917,69;7.200.977,58;235.906,34;35.141.834,89;0;3.480.029,50;1.040.634,09;100.163,43;;;;;
2024;Mar;221;EMPRESA DOMICILIADA NO EXTERIOR;0;0;0;0;0;5.226.981,55;0;0;240,88;52,19;0;0;175.418,52;0;1.767,00;327,92;4.059,31;;;;;
2024;Mar;222;CLUBE/FUNDO DE INVESTIMENTO;0;0;0;0;0;280.614,83;159,65;1.921,94;232.144,69;50.317,00;0;56.735,57;955.159,63;0;21.621,20;866,36;7.362.181,96;;;;;
2024;Mar;223;SOCIEDADE SIMPLES PURA;0;0;3.719,31;594,85;329.841.972,36;50.729.695,99;382.682,68;20,76;141.727.916,02;30.522.105,64;144.168.593,79;594.024,52;221.644.922,48;0;7.242.559,94;1.281.698,52;1.896.647,61;;;;;
2024;Mar;224;SOCIEDADE SIMPLES LIMITADA;148.016,35;0;177.280,08;1.653,19;212.379.577,44;87.434.727,15;521.052,85;368.796,11;158.365.060,35;34.203.534,87;92.485.393,28;2.977.873,67;572.674.714,25;0;11.131.674,92;4.269.471,87;18.587.891,58;;;;;
2024;Mar;225;SOCIEDADE SIMPLES EM NOME COLETIVO;0;0;0;0;73.648,41;29.749,87;0;0;129.571,60;28.050,48;55.644,71;0;186.422,95;0;6.568,53;1.016,41;1.509,44;;;;;
2024;Mar;226;SOCIEDADE SIMPLES EM COMANDITA SIMPLES;0;0;0;0;7.721,63;888,52;0;0;6.493,09;1.384,35;4.865,00;0;20.078,15;0;0;0;0;;;;;
2024;Mar;227;EMPRESA BINACIONAL;0;0;0;0;0;5.052.414,62;0;0;0;248.524,74;65.543,35;0;6.855.751,77;0;790.711,86;2.526,54;19.346,95;;;;;
2024;Mar;228;CONSÓRCIO DE EMPREGADORES;0;0;0;0;0;2.978,06;396,87;0;0;0;0;0;81.114,90;0;3.848,39;0;5.587,90;;;;;
2024;Mar;230;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);3.017,49;0;223.916,22;0;824.168,19;88.786,09;190,36;0;1.121.885,60;255.603,12;505.867,25;0;3.032.012,81;0;98.285,11;3.595.694,62;853.144,22;;;;;
2024;Mar;231;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA(DE NATUREZA SIMPLES);0;0;0;0;21.730,37;0;0;0;10.202,33;2.020,00;11.252,66;0;26.801,54;0;260,59;2.290,90;2.944,59;;;;;
2024;Mar;232;SOCIEDADE UNIPESSOAL DE ADVOCACIA;0;0;90,01;0;29.246.846,03;2.474.449,29;0;196,75;28.608.139,58;6.206.346,90;21.761.644,95;0;25.313.591,50;901,14;316.275,41;443.984,07;318.351,20;;;;;
2024;Mar;233;COOPERATIVAS DE CONSUMO;0;0;0,04;0;1.586,97;13.125,35;0;0;8.114,89;3.055,89;1.015,72;0;106.982,32;0;12.323,21;429,86;551,47;;;;;
2024;Mar;234;EMPRESA SIMPLES DE INOVAÇÃO;0;0;3,29;0;4.875,96;12.918,00;0;0;8.598,34;1.859,02;5.080,68;0;35.522,68;0;0;5.456,49;0;;;;;
2024;Mar;303;SERVIÇO NOTARIAL E REGISTRAL (CARTÓRIO);0;0;0;0;0;44.322,09;0;0;0;2.567,21;0;0;333.022,20;0;2.855,44;9.635,72;29.805,74;;;;;
2024;Mar;306;FUNDAÇÃO PRIVADA;21.070,70;0;8.974,72;0;378.893,83;486.048.483,60;5.710.708,06;4.461,96;17.146.164,34;7.168.245,24;1.610.151,59;192.088,97;263.613.961,66;0;42.352.594,82;796.977,76;3.394.928,90;;;;;
2024;Mar;307;SERVIÇO SOCIAL AUTÔNOMO;0;0;0;0;13.092,11;122.582.430,43;47.113,70;0;3.686.561,94;2.911.192,24;888.837,11;753.388,97;141.785.103,85;0;14.819.427,78;90.082,11;985.316,58;;;;;
2024;Mar;308;CONDOMÍNIO DE EDIFÍCIO;2.141,79;0;0;0;81.237,99;43.065.985,08;0;1.308,14;7.624.646,64;15.391.577,78;2.546.574,87;109.120,75;720.967.081,77;0;72.948.795,97;1.389.407,29;1.313.031,53;;;;;
2024;Mar;311;ENTIDADE DE MEDIAÇÃO E ARBITRAGEM;0;0;0;0;105,48;14.059,12;0;0;173,14;1.170,54;63,28;0;43.127,82;0;415,31;821,8;707,5;;;;;
2024;Mar;313;ENTIDADE SINDICAL;0;0;0;0;88.513,73;42.279.147,25;2.558,80;22.885,69;3.188.796,75;2.112.566,47;143.385,72;28.619,39;77.047.814,06;6.239,80;3.413.625,36;901.022,03;1.622.623,17;;;;;
2024;Mar;320;ESTABELECIMENTO, NO BRASIL, DE FUNDAÇÃO OU ASSOCIAÇÃO ESTRANGEIRAS;0;0;0;0;0;478.699,28;0;0;38.461,30;28.339,71;155,72;0;882.292,38;0;9.440,11;1.774,76;16.334,83;;;;;
2024;Mar;321;FUNDAÇÃO OU ASSOCIAÇÃO DOMICILIADA NO EXTERIOR;0;0;0;0;694.140,42;3.528.431,14;0;0;0;0;0;0;0;0;50,82;82.082,70;2.548,95;;;;;
2024;Mar;322;ORGANIZAÇÃO RELIGIOSA;29.449,55;0;27.981,96;0;108.007,35;48.450.348,59;91,05;3.113,70;688.202,09;1.965.895,81;46.386,72;817,7;83.472.466,26;0;2.056.580,22;680.876,14;10.089.958,24;;;;;
2024;Mar;324;FUNDO PRIVADO;0;0;0;0;0;221,24;0;0;0;0;0;0;0;0;685,84;0;0;;;;;
2024;Mar;325;ÓRGÃO DE DIREÇÃO NACIONAL DE PARTIDO POLÍTICO;0;0;0;0;30.870,26;1.366.872,00;0;0;26.561,51;39.413,09;21.104,98;0;2.011.620,94;0;105.813,63;6.822,09;21.855,67;;;;;
2024;Mar;326;ÓRGÃO DE DIREÇÃO REGIONAL DE PARTIDO POLÍTICO;0;0;0;0;0;350.107,45;0;0;1.296,17;24.637,15;432,03;0;1.216.029,95;0;27.401,46;44.169,50;233.890,39;;;;;
2024;Mar;327;ÓRGÃO DE DIREÇÃO LOCAL DE PARTIDO POLÍTICO;0;0;0;0;0;32.659,05;0;0;217,95;1.475,25;72,64;0;151.205,20;0;262,65;196.146,05;75.890,02;;;;;
2024;Mar;330;ORGANIZAÇÃO SOCIAL (OS);0;0;0;0;843,45;7.559.544,20;0;0;113.997,52;141.144,23;5.054,86;0;7.080.491,09;0;1.160.357,68;21.100,16;32.353,46;;;;;
2024;Mar;332;PLANO DE BENEFÍCIOS DE PREVIDÊNCIA COMPLEMENTAR FECHADA;0;0;0;0;0;49.105,45;0;0;0;0;0;0;0;0;0;0;0;;;;;
2024;Mar;399;ASSOCIAÇÃO PRIVADA;764.381,20;0;575.798,24;73.562,41;13.159.468,44;1.301.726.182,23;14.504.022,22;268.738,48;78.789.346,56;40.307.453,98;15.339.132,87;1.235.529,30;1.411.760.367,65;0;187.495.104,83;10.002.912,24;25.274.600,92;;;;;
2024;Mar;401;EMPRESA INDIVIDUAL IMOBILIÁRIA;0;0;0;0;205.689,56;6.417,53;0;0;1.368.081,40;290.035,71;124.378,40;0;323.148,93;0;60.810,23;27.416,47;139.857,50;;;;;
2024;Mar;409;CANDIDATO A CARGO POLÍTICO ELETIVO;0;0;0;0;0;0;0;0;0;0;0;0;2.233,11;0;0;0;4.912,08;;;;;
2024;Mar;412;PRODUTOR RURAL (PESSOA FÍSICA);16.534,64;0;0;0;0;6.347,88;0;1.060,94;15.314,61;3.325,81;0;0;130.502,57;0;1.901,14;2.514,42;146.955,69;;;;;
2024;Mar;501;ORGANIZAÇÃO INTERNACIONAL;0;0;0;0;0;6.067,08;0;0;136,48;6.049,66;45,5;0;960.491,56;0;2.863,66;250;0;;;;;
2024;Mar;502;REPRESENTAÇÃO DIPLOMÁTICA ESTRANGEIRA;0;0;0;0;0;13.074,25;0;0;321,42;1.891,46;107,14;0;7.156.921,85;0;9.035,59;154,23;108,71;;;;;
2024;Mar;503;OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS;0;0;0;0;0;3.431,11;0;0;0;0;0;0;2.573,04;0;188,13;0;0;;;;;
2024;Mar;888;NATUREZA JURÍDICA NÃO CLASSIFICADA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201.979,35;;;;;
2024;Mar;IN;INVÁLIDO;0;0;14.545,26;37.304,47;2.445,75;29.047,37;0;63,59;49.997,03;24.916,77;6.874,21;0;6.717,53;368,56;607.086,73;445;792.728,76;;;;;
2024;Mar;PF;Pessoa Física;15.577.072,21;892,79;7.767.590,74;1.981.552.691,10;5.878.274,42;229.926.998,39;344.563,18;34.256.755,99;12.108.627,60;2.613.589,72;3.992.985,52;20.811,61;1.301.521.990,83;2.495.207,51;11.854.390,46;67.922.755,45;1.174.588.386,50;;;;;
2024;Abr;101;ÓRGÃO PÚBLICO DO PODER EXECUTIVO FEDERAL;1655,46;0;0;0;29792432,28;1560038648;0;0;1898755,49;326064936,8;930147,38;223352,54;125866502,2;805655700,8;140785010,9;1418263,83;25134755,68;;;;;
2024;Abr;102;ÓRGÃO PÚBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;0;0;0;0;14119,98;434150,05;0;1209,82;16583,46;107091659;5472,5;2631,11;1114379331;0;5705255,79;93454,62;142234,14;;;;;
2024;Abr;103;ÓRGÃO PÚBLICO DO PODER EXECUTIVO MUNICIPAL;0;0;0;0;0;9390,43;0;0;442,06;4006087,7;1956,54;0;155864947;0;7135,07;239904,51;3917,39;;;;;
2024;Abr;104;ÓRGÃO PÚBLICO DO PODER LEGISLATIVO FEDERAL;0;0;0;0;17397,67;144840699,5;0;0;36540,94;7917,21;19429,34;0;43247343,95;108856248,5;9997685,3;0;2067,28;;;;;
2024;Abr;105;ÓRGÃO PÚBLICO DO PODER LEGISLATIVO ESTADUAL OU DO DISTRITO FEDERAL;0;0;0;0;0;7566,01;0;0;0;144660,69;0;0;148667868,7;20924,65;61037,77;13779,59;0;;;;;
2024;Abr;106;ÓRGÃO PÚBLICO DO PODER LEGISLATIVO MUNICIPAL;0;0;0;0;8611,21;299719,68;0;0;30503,48;60418,59;9417,33;0;227030225,6;0;6401,12;270560,19;60558,81;;;;;
2024;Abr;107;ÓRGÃO PÚBLICO DO PODER JUDICIÁRIO FEDERAL;0;0;0;0;210031,7;564021603,9;0;0;293668,91;66089,59;137434,86;0;32842592,17;706875678,3;52138579,37;2426709,76;4844328,23;;;;;
2024;Abr;108;ÓRGÃO PÚBLICO DO PODER JUDICIÁRIO ESTADUAL;0;0;0;0;0;2954783,22;0;0;0;375592,26;0;0;103305458,2;18881,61;42,86;161443,34;130301,87;;;;;
2024;Abr;110;AUTARQUIA FEDERAL;0;0;63,64;0;2931291,02;813300677,9;0;0;2719898,43;16017873,86;1102205,35;562491,5;154498262,8;1129066909;135563436,5;275294,97;40182265,64;;;;;
2024;Abr;111;AUTARQUIA ESTADUAL OU DO DISTRITO FEDERAL;0;0;0;0;0;38602243,08;0;892,84;26646,6;81285747,32;8863,39;0;295266798,1;0;519668,49;285953,55;633644,24;;;;;
2024;Abr;112;AUTARQUIA MUNICIPAL;0;0;0;0;604,94;66038,54;6129,77;0;478067,1;44922549,38;266452,04;0;115731247,4;0;69789,4;921576,8;337298,41;;;;;
2024;Abr;113;FUNDAÇÃO PÚBLICA DE DIREITO PÚBLICO FEDERAL;0;0;0;0;68890,06;195124709,6;0;0;67555,69;7804267,62;61672,31;0;33214127,46;273077794,4;36807407,99;405847,16;101231,38;;;;;
2024;Abr;114;FUNDAÇÃO PÚBLICA DE DIREITO PÚBLICO ESTADUAL OU DO DISTRITO FEDERAL;0;0;0;0;0;55900,43;0;0;3348,34;6333615,66;0;0;99850318,81;632,5;570375,62;69121,67;216338,61;;;;;
2024;Abr;115;FUNDAÇÃO PÚBLICA DE DIREITO PÚBLICO MUNICIPAL;0;0;0;0;302,4;95351,49;0;0;10567,72;2595054,3;207,46;0;41688516,1;0;43946,01;41713,05;153202,58;;;;;
2024;Abr;116;ÓRGÃO PÚBLICO AUTÔNOMO FEDERAL;0;0;0;0;87962,27;93341366,65;0;0;64530,95;17005,04;42155,75;0;8120802,52;103128184,3;4399152,97;5207,06;18858106,8;;;;;
2024;Abr;117;ÓRGÃO PÚBLICO AUTÔNOMO ESTADUAL OU DO DISTRITO FEDERAL;0;0;0;0;0;42858,16;0;0;0;17774,06;0;0;33087182,31;0;0;2000;0;;;;;
2024;Abr;118;ÓRGÃO PÚBLICO AUTÔNOMO MUNICIPAL;0;0;0;0;0;8358,7;0;0;0;33179,2;0;0;406336,96;0;0;5807,63;0;;;;;
2024;Abr;121;CONSÓRCIO PÚBLICO DE DIREITO PÚBLICO (ASSOCIAÇÃO PÚBLICA);0;0;0;0;29110,96;432085,85;0;0;93391,88;1137358,8;30771,93;0;26629464,45;0;279991,34;56179,57;45462,78;;;;;
2024;Abr;122;CONSÓRCIO PÚBLICO DE DIREITO PRIVADO;0;0;0;0;91662,61;1485390,57;0;0;250528,12;252742,21;83763,6;0;3930989,65;0;138724,93;1850;9521,46;;;;;
2024;Abr;123;ESTADO OU DISTRITO FEDERAL;0;0;0;0;76846,51;36105,05;0;684,28;1767,73;575103703,9;10889,96;0;69682275,68;14416,3;10244239,11;14081372,3;793789,79;;;;;
2024;Abr;124;MUNICÍPIO;0;0;0;0;86846,8;278590,35;0;2792,37;225989,45;687459745,5;41536,58;0;3055237910;6331,53;4091926,41;9204037,69;17303097,65;;;;;
2024;Abr;125;FUNDAÇÃO PÚBLICA DE DIREITO PRIVADO FEDERAL;0;0;0;0;0;32783,94;4208621,57;0;2092,13;453,3;697,38;0;433202,96;0;715231,02;0;0;;;;;
2024;Abr;126;FUNDAÇÃO PÚBLICA DE DIREITO PRIVADO ESTADUAL OU DO DISTRITO FEDERAL;0;0;0;0;202134,96;2928258,64;0;0;34404,51;388711,04;6801,94;0;31132442;0;120138,56;336,2;71481,71;;;;;
2024;Abr;127;FUNDAÇÃO PÚBLICA DE DIREITO PRIVADO MUNICIPAL;0;0;0;0;460899,89;5732159,79;0;0;2517470,78;1250854,44;830239,81;0;34177301,86;0;356892,5;48472,09;244172,35;;;;;
2024;Abr;128;FUNDO PÚBLICO DA ADMINISTRAÇÃO INDIRETA FEDERAL;0;0;0;0;0;623204166,8;0;0;0;0;0;0;17297426,34;0;0;0;41143,03;;;;;
2024;Abr;129;FUNDO PÚBLICO DA ADMINISTRAÇÃO INDIRETA ESTADUAL OU DO DISTRITO FEDERAL;0;0;0;0;0;252169,02;0;0;0;0;0;0;5376,31;0;0;624,54;0;;;;;
2024;Abr;130;FUNDO PÚBLICO DA ADMINISTRAÇÃO INDIRETA MUNICIPAL;0;0;0;0;0;136,12;0;0;0;461159,29;0;0;4091,9;0;0;0;0;;;;;
2024;Abr;131;FUNDO PÚBLICO DA ADMINISTRAÇÃO DIRETA FEDERAL;0;0;0;0;4478,32;98905,75;0;0;19690,95;4266,36;6563,65;0;398682,83;38037778,21;661625,41;56964,24;2535741,92;;;;;
2024;Abr;132;FUNDO PÚBLICO DA ADMINISTRAÇÃO DIRETA ESTADUAL OU DO DISTRITO FEDERAL;0;0;0;0;0;4320;0;0;2864,83;2515701,61;0;0;65356322,92;0;3070,41;13705,02;156,11;;;;;
2024;Abr;133;FUNDO PÚBLICO DA ADMINISTRAÇÃO DIRETA MUNICIPAL;0;0;0;0;293,67;152358,63;250,89;0;7450,78;4522900,79;2662,31;0;139558181,7;0;179755,33;186518,37;671877,2;;;;;
2024;Abr;201;EMPRESA PÚBLICA;85898162,58;0;224280,4;0;742302690,5;1068296739;248446738,7;62111,72;444442205,1;78772486,84;581440784,5;645565,8;1338508265;20184133,52;242073623,7;630621407;12270521,98;;;;;
2024;Abr;203;SOCIEDADE DE ECONOMIA MISTA;23786397,54;0;8366500,74;11923251,61;3573906250;1686897015;538736114,8;1912047,87;3126459601;660389325,5;1460926676;201896076,3;1593004353;8250249,01;865003715,3;395617031,3;9390539217;;;;;
2024;Abr;204;SOCIEDADE ANÔNIMA ABERTA;188549701,4;2602,4;308361990,4;0;2094224972;3881004485;1413811898;147109,77;2589491790;510472925;1251374439;43705122,24;2809895911;0;438352518,7;69099391,48;33739560,94;;;;;
2024;Abr;205;SOCIEDADE ANÔNIMA FECHADA;702316902;98769,63;789819667,4;17747,34;6229583085;10125607935;2646128643;4669108,3;6475985786;1326492978;3113956702;150579490,6;6602175473;1076,96;728745094,1;186853357,2;1552969944;;;;;
2024;Abr;206;SOCIEDADE EMPRESÁRIA LIMITADA;4767753355;47349,88;5324855895;132561,63;19997998260;10155154065;110357765,5;11678284,54;18617291144;3996211537;9941058917;779743717,3;24472402991;192360;1147342347;654314471,9;3818343858;;;;;
2024;Abr;207;SOCIEDADE EMPRESÁRIA EM NOME COLETIVO;892,32;0;2144,58;0;1411255,62;65453;0;1109,18;464161,44;96109,04;842536,56;0;882456,05;0;55136,21;2473,79;14601,3;;;;;
